target,price,appellation2,text
3,48.0, Piemonte,aromi legno canfora spezia spinte quercia guidare naso vino sensazione rovere trasferire palato tonificante ciliegia crudo liquirizia nota dolciario tannino astringento acidita deciso fornire quadro deciso lasciare spazio ricchezza frutto prinsi Nebbiolo
2,40.0, Sud Italia,aromi miele cera ape acacia agrumo candito guidare naso soffio fumo aromio seguire palato maturo rotore minerale pietra focaio pizzico butterscotch meo Fiano Bianco italiano
3,95.0, Toscana,quercia francese cocco sottobosco aroma balsamico accompagnare palato corposo liquirizia caffe espresso ciliegia essiccato mirtillo crudo tannino stridento fornire cornice deciso stringere finale concede tannino rilassare bevo catturare frutto rimanente Mannella Sangiovese
3,40.0, Piemonte,calice emergere aromio sottobosco bacca scure cedro palato gommoso offrire amarena essiccato liquirizia chicco caffe tostare tannino tesi Bere 2022 2026 Mauro Sebaste Nebbiolo
1,40.0, Lombardia,blend Chardonnay Pinot Bianco Pinot Nero spumante sapido aprire invitante fragranza pane cotto mandarino frutto rosso palato cremoso offrire fragola croccante spezie forno mandorla tostato pasta biscotto croccante acidita elegante perlage Fratelli Berlucchi Miscela frizzante Frizzante
3,40.0, Piemonte,offrire aromio petale rosa sottobosco cuoio palato corposo presentare ciliegia essiccato anice stellare chiodo garofare tannino tesi giovane esuberante fresco acidita Bere 2025 2032 Monchiero Nebbiolo
3,39.0, Toscana,aprire aromio cedro moka frutto Bosco pelle scuro palato deciso offrire sapore tabacco liquirizia prugna nero tannino grana Bere 2022 Fonti San Giorgio Miscele Rosse Miscele Rosse
2,18.0, Lombardia,aromi mela Granny Smith frutta esotico nettarino guidare naso succoso bianco aromio seguire succulento palare sapido acidita piccante Tenuta Roveglia Turbiana Bianco italiano
3,49.0, Piemonte,bicchiere compaiire aromio spezie scure rosa schiacciato erba alpina frutto Bosco maturo palato strutturato elegante offrire ciliegia marare essiccato mirtillo rosso liquirizia tabacco tannine deciso nobile fresco acidita donare equilibrio Travaglini Nebbiolo
3,33.0, Toscana,realizzato 85 Merlot 10 Petit Verdot restante 5 suddiviso Cabernet Sauvignon Sangiovese aprire delicato aromio cedro spezia esotico resina pino palato offre liquirizia confettura mirtillo tannino corroborante Poggioventoso Miscele Rosse Miscele Rosse
3,20.0, Sud Italia,tono tabacco dolce aone pepe nero prominente naso palato nucleo succulento prugna frutto Bosco sottostante miscela Gaglioppo Nerello Cappuccio Magliocco Greco Nero morbido tatto adeguatamente sollevare accentuare spezie tostato chiusura persistente Odoardi Miscele Rosse Miscele Rosse
3,140.0, Piemonte,aromi rosa pressata bacca rosso selvatico spezie forno venire piano splendido rosso soffio mentolo palato elegante strutturato tensione offrire succoso ciliegia rosso composto fragole liquirizia tabacco tannino tesi raffinato brillante acidita Bere 2026 2038 Ratti Nebbiolo
3,100.0, Piemonte,aprire aromio violetta terra bruciato spezie cucina palato succoso offrire confettura ciliegia rosso anice stellare pepe bianco tannino grana Bere 2022 2029 Paola Lanzavecchia Nebbiolo
3,11.0, Sicilia e Sardegna,Morbido accomodante rosso informale grazioso aromio bacca maturo buccia nero pizzico spezie forno realizzato uva coltivata biologicamente palato semplice succoso offrire frutto Bosco carnoso mirtillo speziare tannino morbidio Bevi Cantine Ermes Nero Avola Rosso italiano
3,35.0, Toscana,realizzato interamente Petit Verdot aprire aromio frutta maturo buccia nero spezie cucina palato semplice mostra Ribes nero vaniglia noce moscare tannino decisi divertiti presto Terre Talamo Petit Verdot
2,22.0, Sicilia e Sardegna,Sapido raffinato aprire aromio inebriante fiore campo primaverile bianco agrumo drupacee palato elegante rinfrescante presentare pompelmo rosa perare giallo matura rosmarare accanto brillante acidita accenno mandore indugia finale donare profondita Tasca Almerita catarratto Bianco italiano
3,78.0, Piemonte,fragranti fiore blu spezie scure frutto Bosco profumato cedro aromio troverai rosso elegante palato sapido strutturato offrire lampone schiacciato amarena arancia rosso pepe bianco liquirizia incorniciare tannine tesi grana Bere 2023 2035 Michele Chiarlo Nebbiolo
3,12.0, Toscana,bacche rosso terra lavorato aromio erba secco guidare naso vino palato vivace offrire nota amarena liquirizia pepe bianco tannino levigato Bere 2021 agricola Tamburini Miscele Rosse Miscele Rosse
3,34.0, Toscana,Frutta maturo buccia nero spezie culinario scure aromio tabacco pipa cuoio mentolo uniscere bicchiere rotore succoso sapido palato morbido offrire succulente amarene mirtille speziato composto more nota anice stellato pepe macinato tannino vellutato fornire supporto morbido uniforme Macchiole Miscele Rosse Miscele Rosse
3,65.0, Piemonte,vino condurre sentore cuoio spezie scure iris eucalipe to palato lineare snello offrire sapore amarena melograno pepe bianco chiodo garofano macinato tenere tendere tannino grana acidita vivace cascina Rose Nebbiolo
1,45.0, Lombardia,realizzato 100 Pinot Nero vivace spumante offrire sensazione frutto bacca rosso mandarino pizzico pasta frollo pizzico spezie torte acidita croccante sollevare consistenza cremoso Barone Pizzini Pinot Nero Pinot Noir
1,19.0, Lombardia,aromi crosta pane camomilla frutta nocciolo giallo matura formare naso palato vivace bollicine vivaci vibrante acidita accompagnare mela Golden scorza limone pizzico erba botanico corte Aura Miscela frizzante Frizzante
3,59.0, Piemonte,petalo rosa sottobosco bacca rosso apripista palato vibrante succoso offrire lampone chiodo garofano cannella tabacco fresco acidita tannino grana Bere 2021 2030 coppo Nebbiolo
1,11.0, Veneto,Fresco naturale pasta pane naso espressivo agrumo distante portare profilo aromatico finale secco naturale Lava palato fresco Realizzato Bellussi importato Jack Poust Enrico Prosecco Frizzante
3,50.0, Toscana,Cabernet Franc uniscere sottile aromio prugna nero sottobosco peperone palato deciso offrire confettura ribes nero vaniglia tabacco dolce tannino gommoso Casadei Cabernet Franc
3,40.0, Toscana,naso Sangiovese arrivare nota sapida scaglia cedro gomma auto terra seguire foglia pomodoro ciliegia Ciliegie terreno ricco ferro seguire palato unire finocchio aceto balsamico sedere tannino rilassare dare ricco consistenza Tenuta Buon Sangiovese
1,59.0, Italia nord-orientale,elegantemente strutturato aprire aromio frutta tropicale crosta pane noce sussurro quercia palato rotondo offrire scorza limone crema Pasticcera ananas noce elegante perlage tocco miele segnalare chiusura Ferrari Chardonnay
3,60.0, Toscana,naso sommesso rivelare lentamente sottobosco chiodo garofano cuoio aromio balsamico palato deciso sostanzioso mostra ciliegia marare essiccato mirtillo rosso crudo caffe salvia grigliare pizzico anice stellare tannino deciso grana afferrare finale Bere 2018 2023 Tenuta Vitanza Sangiovese
3,50.0, Toscana,realizzato uguale Sangiovese Canaiolo aprire aromio bacca rosso cuoio sottobosco palato succoso offrire lampone chiodo garofano pepe bianco tannino levigato Fattoria Fibbiano Miscele Rosse Miscele Rosse
3,26.0, Toscana,rosso lineare aromi attraente fragranto fiore blu bacca rosso erbo tritato palato teso medio corpo offrire amarena essiccato ribes rosso pepe bianco nota salvia essiccare tannino grana acidita brillante Rocca Macie Miscele Rosse Miscele Rosse
2,62.0, Italia nord-orientale,audace Sauvignon aprire classico fragranza varietale vite pomodoro schiacciato frutta nocciolo melone melato palato cremoso offrire strare pesca bianco albicoccare melone minerale supportare fresco acidita equilibrio struttura supportare perfettamente alcol Villa Russiz Sauvignon Sauvignon Blanc
3,149.0, Toscana,aromi sottile evocare spezia esotico sottobosco bruciato prugnare cotta canfora emergere lentamente rosso gommoso soffio fragrante fiore violare densamente concentrato avvolgente palato carnoso distribuire amarena essiccato prugnare seccare liquirizia tabacco tannino fitto vellutato calore alcol indugiare finale Bere 2023 2030 canalicchio Sangiovese
3,13.0, Centro Italia,aromi mirtillo rosso cotto lattina plastica condurre palato leggero agile acidita driver tannino morbidio quinta Poderi Costantini Antonio Montepulciano Rosso italiano
3,70.0, Toscana,aromi tenuare rovere tostato chicco caffe tostato terra lavorato emergere lentamente bicchiere palato stretto offrire chicco caffe tostato prugnare seccare noto verde salvia polvere tannino deciso portare finale secco quercia Poggio Sangiovese
3,89.0, Piemonte,deliziosamente profumato rosso radioso aprire aromio bacca rosso selvatico erba botanico rosa pietra focaio fumoso Vibrante sapido palato cesellato offrire comporre fragole melograre timo liquiriziare finale energizzante scorza arancia tannino tesi grana acidita vivace conferire equilibrio struttura degno invecchiamento Bere 2026 2046 comm G B Burlotto Nebbiolo
3,105.0, Toscana,aromi terra bruciato cuoio canfora piano rosso muscoloso palato concentrato carnoso tannino compatto vellutare accompagnare prugna seccare ciliegia marinare spirito liquirizia calore alcool evidente domini chiusura Collosorbo Sangiovese
2,14.0, Veneto,Leggermente profumato aromio delicato evocare frutta tropicale biancospino palato sapido rinfrescante acidita croccante accompagnare mela maturo melone verde chiusura mandore bianco corte Moschina Garganega Bianco italiano
3,65.0, Toscana,cuoio frutta maturo buccia nero tabacco mentolo aromio troverai delizioso rosso corposo elegantemente strutturato palato accessibile offrire ciliegia seccare confettura lampone liquirizia pizzico pepe bianco tannino vellutato Bere 2023 2029 cortonesi Sangiovese
2,50.0, Sicilia e Sardegna,aromi attraento ginestra essiccato frutta bianco maturo pietra focaio soffio erba aromatico guidare naso vino rotore succoso palato agrumo candito scorzare minerale nettarina aggiungere profondita nucleo pera maturo mela cremoso equilibrare freschezza appena sufficiente Tenuta Fessina Carricante Bianco italiano
3,74.0, Piemonte,aromi quercio tostato moka terra bruciato guidare naso palato stretto offrire prugna seccare caffe espresso cacao tannino deciso astringenti Bere 2024 Piero Benevelli Nebbiolo
2,20.0, Toscana,bicchiere emergere sentore ginestra spagnolo acacia frutta nocciolo giallo vino agricoltura biologico palato medio corpo offrire sentore albicocca maturo melare giallo matura vaniglia nota mandore amaro sottolineare finale Cesani Vernaccia Bianco italiano
1,19.0, Centro Italia,aromi vinoso fragola marare mirtillo seguire palato vibrante leggero sentore spezie forno facile bere bollicine medio vivaco brillante acidita Villa Corlo Lambrusco Grasparossa Rosso italiano
3,22.0, Toscana,blend 88 Sangiovese 12 Canaiolo aprire aromio giaggiolo baccare rosso pizzico mento fresco palato succulento distribuire ciliegia rosso chiodo garofano pepe bianco tannino levigato equilibrare brillante acidita Bere 2023 Castelvecchi Miscele Rosse Miscele Rosse
3,110.0, Lombardia,canfora rosa caninare erba botanico mescolano soffio granito bagnato palato elegantemente strutturato giovanilemente austero tannino serrato raffinato sostenere leggerezza amarena scorza arancia anice stellato vibrante equilibrare brillante acidita Bere 2023 2033 arpepe Nebbiolo
3,17.0, Sud Italia,aromi speziato denso foglia tabacco bacca radica terra lavorato rendere naso coinvolgente palato primario sapore frutta scuro maturo solidamente bilanciare fresco acidita tannino sapido media grana San Marzano Negroamaro Rosso italiano
3,26.0, Toscana,canfora rosare pressare frutto Bosco maturo modellano naso seducente sapido elegantemente strutturato palato medio corpo presentare ciliegia secco liquirizia mento tritata chiudere nota caffe tannino flessuoso raffinato offrire supporto raffinato Bere 2025 Folonari Sangiovese
2,20.0, Toscana,realizzato uvo vermentino colombana coltivare biologicamente delizioso bianco sapido offrire aromio frutta nocciolo giallo agrume erba mediterraneo palato sapido fresco acidita accompagnare albicocca maturo pompelmo mandore chiudere caramella arancia Fattoria Fibbiano Miscela Bianca
1,16.0, Centro Italia,aromi mora mirtillo trasferire palato secco sapido grafita pizzico anice stellare chiusura ammandorlato acidita vivace mantenere fresco tannino grana conferire struttura maggiore finezza rispetto tipico varieta Cantina Settecani Castelvetro Lambrusco Grasparossa Rosso italiano
3,50.0, Piemonte,aromio tenuare cocco cuoio canfora prendere lentamente forma palato austero offrire amarena crudo vaniglia caffe espresso noce moscare tannino serrato granuloso lasciare finale rocore Negro Giuseppe Nebbiolo
3,55.0, Sicilia e Sardegna,miscela 40 Nero Avola 30 Cabernet Sauvignon 30 Merlot aprire aromio frutta buccia nero spezie forno macchia mediterraneo palato denso offre ribes nero peperone tabacco tannino polveroso Noterai calore alcool evidente Bere 2020 Cusumano Miscele Rosse Miscele Rosse
2,20.0, Centro Italia,aromi fiore bianco primaverile nocciolo melone melato fondere bicchiere palato sapido acidita sapido accompagnare pera maturo pesca bianco mandorla bianco palazzone Miscela Bianca
3,53.0, Toscana,aromi prugna nero violettare terra lavorato formare naso miscela Syrah Cabernet Franc palato concentrato equilibrare presentare confettura more tabacco liquirizia accanto tannino grana Bere 2030 Toscani Miscele Rosse Miscele Rosse
3,45.0, Sud Italia,ricchezza naso tone ciliegia scure imbevere liquore frutto Bosco ricoprire lucentezza legno sandalo cocco rosmarare bruciacchiato sapore bacca scure buccia sostenere acidita pulsante palato medio corpo saldo tannino prestare sostegno appariscente personalita simpatico San Martino Aglianico Rosso italiano
